filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0006_rotation_90.jpg,binary_hsv,True,True,220851,88.34,72.59,10.24,10.08,50.0,28.12,2811.95
burn_0006_brightness_increase.jpg,binary_hsv,True,False,220884,3057.22,461.25,59.29,60.24,8.5,973.14,97314.34
burn_0006_brightness_decrease.jpg,binary_hsv,True,True,220795,88.32,75.84,10.08,10.24,50.0,28.11,2811.31
burn_0072_horizontal_flip.jpg,binary_hsv,True,False,40080,494.81,539.73,40.89,32.0,9.0,157.5,15750.29
burn_0072_vertical_flip.jpg,binary_hsv,True,False,40156,495.75,540.54,40.89,32.0,9.0,157.8,15780.21
burn_0139_horizontal_flip.jpg,binary_hsv,True,False,186183,51.72,77.85,8.53,7.87,60.0,16.46,1646.3
burn_0139_vertical_flip.jpg,binary_hsv,True,True,186158,51.71,81.35,8.53,7.87,60.0,16.46,1645.98
burn_0139_rotation_90.jpg,binary_hsv,True,True,186165,51.71,84.53,7.87,8.53,60.0,16.46,1645.98
burn_0139_brightness_increase.jpg,binary_hsv,True,True,195901,53.52,80.22,8.46,7.8,60.5,17.04,1703.59
burn_0139_brightness_decrease.jpg,binary_hsv,True,True,185937,55.27,83.5,8.83,8.14,58.0,17.59,1759.3
burn_0159_horizontal_flip.jpg,binary_hsv,True,True,134135,39.19,112.01,7.38,8.75,58.5,12.47,1247.46
burn_0159_vertical_flip.jpg,binary_hsv,True,True,134212,39.22,107.61,7.38,8.75,58.5,12.48,1248.41
burn_0159_rotation_90.jpg,binary_hsv,True,True,134298,39.24,104.15,8.75,7.38,58.5,12.49,1249.05
burn_0159_brightness_increase.jpg,binary_hsv,True,True,167566,48.14,105.48,8.68,8.68,59.0,15.32,1532.34
burn_0159_brightness_decrease.jpg,binary_hsv,True,True,133907,39.13,108.72,7.38,8.75,58.5,12.46,1245.55
burn_0145_brightness_decrease.jpg,binary_hsv,True,True,185235,72.63,93.57,8.71,10.14,50.5,23.12,2311.88
burn_0005_horizontal_flip.jpg,binary_hsv,True,True,22611,8.87,24.16,3.21,3.49,50.5,2.82,282.34
burn_0005_vertical_flip.jpg,binary_hsv,True,True,22653,8.88,24.49,3.21,3.49,50.5,2.83,282.66
burn_0005_rotation_90.jpg,binary_hsv,True,True,22653,8.88,37.66,4.1,4.44,50.5,2.83,282.66
burn_0005_brightness_increase.jpg,binary_hsv,True,True,25735,9.89,40.87,4.9,4.24,51.0,3.15,314.81
burn_0005_brightness_decrease.jpg,binary_hsv,True,True,23762,9.32,66.63,4.87,4.28,50.5,2.97,296.66
burn_0079_horizontal_flip.jpg,binary_hsv,True,True,43040,88.93,306.44,23.27,12.59,22.0,28.31,2830.73
burn_0079_vertical_flip.jpg,binary_hsv,True,True,42998,88.84,428.95,23.27,15.64,22.0,28.28,2827.87
burn_0079_rotation_90.jpg,binary_hsv,True,True,42981,88.8,470.82,15.64,23.27,22.0,28.27,2826.59
burn_0079_brightness_increase.jpg,binary_hsv,True,True,63111,124.66,346.45,22.76,15.29,22.5,39.68,3968.05
burn_0079_brightness_decrease.jpg,binary_hsv,True,True,43187,93.43,449.12,23.81,16.37,21.5,29.74,2973.97
burn_0152_horizontal_flip.jpg,binary_hsv,True,True,25124,51.91,233.16,5.45,18.55,22.0,16.52,1652.35
burn_0152_vertical_flip.jpg,binary_hsv,True,True,25254,52.18,217.27,5.45,18.5,22.0,16.61,1660.94
burn_0152_rotation_90.jpg,binary_hsv,True,True,25338,52.35,217.13,18.55,5.82,22.0,16.66,1666.35
burn_0152_brightness_increase.jpg,binary_hsv,True,True,50972,100.69,218.97,6.98,22.76,22.5,32.05,3205.06
burn_0152_brightness_decrease.jpg,binary_hsv,True,True,25593,55.37,208.24,5.58,18.6,21.5,17.62,1762.48
burn_0012_horizontal_flip.jpg,binary_hsv,True,True,73589,23.47,64.64,6.29,6.0,56.0,7.47,747.07
burn_0012_vertical_flip.jpg,binary_hsv,True,True,73660,23.49,60.15,6.29,6.0,56.0,7.48,747.71
burn_0012_rotation_90.jpg,binary_hsv,True,True,73718,23.51,55.86,6.0,6.29,56.0,7.48,748.35
burn_0012_brightness_increase.jpg,binary_hsv,True,True,74246,23.26,56.61,6.23,5.95,56.5,7.4,740.39
burn_0012_brightness_decrease.jpg,binary_hsv,True,True,74720,24.26,63.06,6.34,6.05,55.5,7.72,772.22
burn_0007_horizontal_flip.jpg,binary_hsv,True,True,16318,13.32,30.46,3.2,3.43,35.0,4.24,423.99
burn_0007_vertical_flip.jpg,binary_hsv,True,True,16173,13.2,33.73,3.2,3.43,35.0,4.2,420.17
burn_0007_rotation_90.jpg,binary_hsv,True,True,16199,13.22,38.02,3.43,3.2,35.0,4.21,420.81
burn_0007_brightness_increase.jpg,binary_hsv,True,True,27919,22.79,74.58,4.83,4.11,35.0,7.25,725.43
burn_0007_brightness_decrease.jpg,binary_hsv,True,True,16375,13.37,34.28,3.2,3.43,35.0,4.26,425.58
burn_0062_horizontal_flip.jpg,binary_hsv,True,True,143769,71.0,105.57,11.38,9.96,45.0,22.6,2260.0
burn_0062_vertical_flip.jpg,binary_hsv,True,True,143783,74.27,110.09,11.64,10.18,44.0,23.64,2364.09
burn_0062_rotation_90.jpg,binary_hsv,True,True,143830,72.63,110.61,10.09,11.51,44.5,23.12,2311.88
burn_0062_brightness_increase.jpg,binary_hsv,True,True,144860,74.82,120.05,11.64,11.07,44.0,23.82,2381.59
burn_0062_brightness_decrease.jpg,binary_hsv,True,True,143821,76.01,109.3,11.77,10.3,43.5,24.19,2419.47
burn_0061_horizontal_flip.jpg,binary_hsv,True,True,28628,59.15,145.57,7.64,16.82,22.0,18.83,1882.8
burn_0061_vertical_flip.jpg,binary_hsv,True,True,28738,59.38,188.91,9.55,16.82,22.0,18.9,1890.12
burn_0061_rotation_90.jpg,binary_hsv,True,True,28726,59.35,128.73,16.5,7.64,22.0,18.89,1889.17
burn_0061_brightness_increase.jpg,binary_hsv,True,True,62110,122.69,166.08,13.16,19.82,22.5,39.05,3905.34
