filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0157_horizontal_flip.jpg,opening,True,True,1493,3.08,10.24,1.91,2.32,22.0,0.98,98.04
burn_0157_vertical_flip.jpg,opening,True,True,1487,3.07,10.24,1.91,2.32,22.0,0.98,97.72
burn_0157_rotation_90.jpg,opening,True,True,1490,3.08,11.12,2.41,2.0,22.0,0.98,98.04
burn_0157_brightness_increase.jpg,opening,True,True,2042,4.03,19.67,2.31,2.49,22.5,1.28,128.28
burn_0157_brightness_decrease.jpg,opening,True,True,1460,3.16,10.55,1.95,2.28,21.5,1.01,100.59
burn_0013_horizontal_flip.jpg,opening,True,True,77299,183.94,342.25,23.41,24.98,20.5,58.55,5854.99
burn_0013_vertical_flip.jpg,opening,True,True,77323,183.99,345.24,23.41,24.98,20.5,58.57,5856.58
burn_0013_rotation_90.jpg,opening,True,True,77350,184.06,331.81,24.98,23.41,20.5,58.59,5858.81
burn_0013_brightness_increase.jpg,opening,True,True,79120,188.27,311.91,23.41,24.98,20.5,59.93,5992.82
burn_0013_brightness_decrease.jpg,opening,True,True,76645,191.61,344.6,24.0,25.6,20.0,60.99,6099.14
burn_0174_brightness_decrease.jpg,opening,True,True,222051,3469.55,403.53,64.0,64.0,8.0,1104.39,110439.21
burn_0162_brightness_increase.jpg,opening,True,False,195715,1617.48,496.15,46.55,46.55,11.0,514.86,51485.99
burn_0162_brightness_decrease.jpg,opening,True,True,188802,163.32,170.63,15.06,15.06,34.0,51.99,5198.64
burn_0136_horizontal_flip.jpg,opening,True,True,204947,61.99,103.05,8.9,8.77,57.5,19.73,1973.2
burn_0136_vertical_flip.jpg,opening,True,True,204774,60.87,106.26,8.83,8.69,58.0,19.38,1937.55
burn_0136_rotation_90.jpg,opening,True,True,204883,61.97,93.52,8.77,8.9,57.5,19.73,1972.57
burn_0136_brightness_increase.jpg,opening,True,True,211919,60.88,52.59,8.68,8.54,59.0,19.38,1937.87
burn_0136_brightness_decrease.jpg,opening,True,True,204576,62.97,109.89,8.98,8.84,57.0,20.04,2004.4
burn_0179_horizontal_flip.jpg,opening,True,True,150477,47.14,72.53,8.21,8.5,56.5,15.01,1500.51
burn_0179_vertical_flip.jpg,opening,True,False,150483,47.14,71.75,8.21,8.5,56.5,15.01,1500.51
burn_0179_rotation_90.jpg,opening,True,False,150509,47.15,77.1,8.5,8.21,56.5,15.01,1500.83
burn_0179_brightness_increase.jpg,opening,True,False,150547,47.16,72.86,8.21,8.5,56.5,15.01,1501.15
burn_0179_brightness_decrease.jpg,opening,True,True,150345,47.94,74.14,8.29,8.57,56.0,15.26,1525.98
burn_0167_horizontal_flip.jpg,opening,True,True,41794,86.35,188.01,18.18,9.09,22.0,27.49,2748.61
burn_0167_vertical_flip.jpg,opening,True,True,41763,86.29,181.55,18.18,9.09,22.0,27.47,2746.7
burn_0167_rotation_90.jpg,opening,True,True,41869,86.51,197.08,9.09,18.18,22.0,27.54,2753.7
burn_0167_brightness_increase.jpg,opening,True,True,73538,145.26,194.04,21.69,10.31,22.5,46.24,4623.77
burn_0167_brightness_decrease.jpg,opening,True,True,39931,86.38,189.62,18.23,8.93,21.5,27.5,2749.56
burn_0006_horizontal_flip.jpg,opening,True,True,220788,88.32,77.39,10.08,10.24,50.0,28.11,2811.31
burn_0006_vertical_flip.jpg,opening,True,True,220772,88.31,77.73,10.08,10.24,50.0,28.11,2810.99
burn_0006_rotation_90.jpg,opening,True,True,220786,88.31,73.56,10.24,10.08,50.0,28.11,2810.99
burn_0006_brightness_increase.jpg,opening,True,False,220828,3056.44,459.09,59.29,60.24,8.5,972.9,97289.51
burn_0006_brightness_decrease.jpg,opening,True,True,220707,88.28,75.82,10.08,10.24,50.0,28.1,2810.04
burn_0072_horizontal_flip.jpg,opening,True,False,35470,437.9,388.29,34.67,28.44,9.0,139.39,13938.79
burn_0072_vertical_flip.jpg,opening,True,False,35498,438.25,405.63,34.67,28.44,9.0,139.5,13949.93
burn_0139_horizontal_flip.jpg,opening,True,False,180663,50.18,68.87,8.53,7.87,60.0,15.97,1597.28
burn_0139_vertical_flip.jpg,opening,True,True,180667,50.19,69.6,8.53,7.87,60.0,15.98,1597.6
burn_0139_rotation_90.jpg,opening,True,True,180634,50.18,75.47,7.87,8.53,60.0,15.97,1597.28
burn_0139_brightness_increase.jpg,opening,True,True,191839,52.41,64.03,8.46,7.8,60.5,16.68,1668.26
burn_0139_brightness_decrease.jpg,opening,True,True,180459,53.64,74.5,8.83,8.14,58.0,17.07,1707.41
burn_0159_horizontal_flip.jpg,opening,True,True,128683,37.6,95.3,7.38,8.75,58.5,11.97,1196.85
burn_0159_vertical_flip.jpg,opening,True,True,128982,37.69,88.23,7.38,8.75,58.5,12.0,1199.71
burn_0159_rotation_90.jpg,opening,True,True,128968,37.69,89.75,8.75,7.38,58.5,12.0,1199.71
burn_0159_brightness_increase.jpg,opening,True,True,162362,46.64,118.9,8.68,8.68,59.0,14.85,1484.6
burn_0159_brightness_decrease.jpg,opening,True,True,127946,37.39,93.44,7.38,8.75,58.5,11.9,1190.16
burn_0145_brightness_decrease.jpg,opening,True,True,183183,71.83,81.95,8.71,10.14,50.5,22.86,2286.42
burn_0005_horizontal_flip.jpg,opening,True,True,20059,7.87,14.49,1.58,2.06,50.5,2.51,250.51
burn_0005_vertical_flip.jpg,opening,True,True,20097,7.88,14.49,1.58,2.06,50.5,2.51,250.83
burn_0005_rotation_90.jpg,opening,True,True,19940,7.82,15.63,2.06,1.58,50.5,2.49,248.92
burn_0005_brightness_increase.jpg,opening,True,True,22617,8.7,37.48,4.9,4.24,51.0,2.77,276.93
